landmark_0_x,landmark_1_x,landmark_2_x,landmark_3_x,landmark_4_x,landmark_5_x,landmark_6_x,landmark_7_x,landmark_8_x,landmark_9_x,landmark_10_x,landmark_11_x,landmark_12_x,landmark_13_x,landmark_14_x,landmark_15_x,landmark_16_x,landmark_17_x,landmark_18_x,landmark_19_x,landmark_20_x,landmark_0_y,landmark_1_y,landmark_2_y,landmark_3_y,landmark_4_y,landmark_5_y,landmark_6_y,landmark_7_y,landmark_8_y,landmark_9_y,landmark_10_y,landmark_11_y,landmark_12_y,landmark_13_y,landmark_14_y,landmark_15_y,landmark_16_y,landmark_17_y,landmark_18_y,landmark_19_y,landmark_20_y,landmark_0_z,landmark_1_z,landmark_2_z,landmark_3_z,landmark_4_z,landmark_5_z,landmark_6_z,landmark_7_z,landmark_8_z,landmark_9_z,landmark_10_z,landmark_11_z,landmark_12_z,landmark_13_z,landmark_14_z,landmark_15_z,landmark_16_z,landmark_17_z,landmark_18_z,landmark_19_z,landmark_20_z,label
0.3426773325454979,0.2635291696978693,0.04812169216530207,0.9750777808475175,0.8433708135413157,-0.005484127518277829,0.05230853805470026,0.7274777049379356,-0.06262494415562542,0.31702918263364754,0.8123309686509528,0.0027138193828579737,0.15220467284068628,0.7815791807905874,0.0887659405041269,0.09011713911542962,0.22490463627236013,-0.024518176502359143,0.8100740186837255,0.8691612997205537,-0.051076618552741086,0.8084275995734196,0.265622887323402,0.021073463789804653,0.1892835671493982,0.2924701586955262,-0.09446559414808614,0.41286610184688155,0.08852860155789455,0.09645222916257559,0.4357244778187678,0.26162472153784777,0.08125501792314857,0.1589300778435958,0.3782363490762394,-0.07685593274856106,0.5685069003950126,0.24727100938192248,-0.05910422431686253,0.03862988934803735,0.12131624335483837,0.031981221804462,0.9789412224310989,0.9533689827041267,0.06776063283716602,0.4499804692651139,0.49817826652532593,0.0790285405336196,0.523122862136057,0.705117860901563,-0.07654358163569844,0.4895386657762706,0.6815827002499272,0.08797911270461889,0.25390223201284634,0.6123947071731126,-0.08741220923606274,0.33328618532914656,0.19824834391653612,0.09119095584102063,0.019115286341484516,0.6498873026763415,0.030184265787529835,Start
0.0008069839334723383,0.965732399055699,-0.008493366706525743,0.7627943118238876,0.2620763844079729,-0.019733403729401647,0.43389558685610163,0.5013636718699155,-0.04789017000939595,0.4208141270299489,0.47645446901306465,-0.060672844581460605,0.646918864478614,0.27559309903486173,0.07327561398833102,0.7619606146160554,0.591282565734087,0.029615793255692885,0.6683083652540074,0.11005555105704179,0.09474177682638105,0.0825769179884287,0.9262324683080642,-0.05129602986161901,0.8526402897912384,0.9013305573012658,0.049187506489764055,0.3160590762395491,0.21674852565933211,0.04959394817224133,0.7848216464482783,0.5108695935869046,-0.03759932718659434,0.7605016592792689,0.8922439334056348,0.08475570636338875,0.3756278851279913,0.7886497498518957,0.0012853862396524224,0.5441325366796609,0.9583954548975285,0.021672501320953524,0.366351848569473,0.8680353899305033,0.046929404549378245,0.21737557194255452,0.6485771790331322,-0.0321102052509525,0.7275774368630207,0.4387946189368127,-0.06192269966158877,0.35737456420522284,0.18372953613342302,0.036278324589065436,0.9336559254523559,0.09717771787860763,-0.044654880076915496,0.46913885730799443,0.47478760585962776,-0.008806732774313403,0.8404099780277601,0.9602874331624847,-0.088451655839479,Start
0.4184007896930221,0.16582928315660384,0.005443703923692339,0.9331375813505318,0.263383642528614,-0.06907936678299816,0.7703524146350385,0.47811500555318165,0.03800731647283154,0.8757579291609346,0.9905909391743059,-0.04552217078255778,0.21197018775546939,0.8947230463641123,0.03533464773514455,0.46794280902370433,0.5086907682409832,-0.02413308448454339,0.4338545466057703,0.8610716217573564,0.09809171436264882,0.5698997486940728,0.24319831278871717,0.006962014213978837,0.8036974453761412,0.23504940582755396,0.07702225329512039,0.939099874249107,0.255384001372568,-0.08764431336035335,0.8049321643970265,0.4796114416976278,0.0477926128811271,0.22084959256423797,0.607860584495483,-0.012438375845135408,0.042122868908791355,0.8353239122285273,0.0331762583112048,0.42615139614076936,0.416342020076679,0.08278151731496516,0.49667954783709,0.2522115005111233,0.07700301834703346,0.5588648238373438,0.44261177674702035,-0.05346781643197476,0.4189491231182433,0.1428780092628138,-0.08018692756046682,0.39554826520809316,0.003907632361846547,0.09829943360054427,0.3606592853533426,0.06375579469037518,-0.009191704241251625,0.23199059972461955,0.41244209734682846,0.035351777527482364,0.38353557615012757,0.6932448670714045,0.057698338253913795,Start
0.3220289709956511,0.34100100638353714,-0.08072019665395608,0.29586748763514203,0.22430443399733058,0.02060391892108697,0.9060281461750164,0.7884692111095045,-0.08551051144641292,0.7469606033652041,0.9014174100120367,-0.09029066241576594,0.7603289157645757,0.5370062672322874,-0.09298393250669733,0.4699366025088929,0.004184154402321338,-0.05337545008106801,0.5233153289212623,0.9510126131508522,-0.04971784791404091,0.7245666229052852,0.5207891530070473,0.013593567018488864,0.6671020390965441,0.44770317395733006,-0.00638754288276093,0.7215744003851792,0.3732547070761745,0.09136391524651535,0.9948977305036683,0.5548141906279486,-0.06899011475300068,0.005969517386845813,0.46578610837175183,0.008344322600752352,0.29183731249141864,0.11699399294377022,-0.09471728872281071,0.38561910563110413,0.6904231079009565,-0.0451869342977729,0.7746531273924713,0.3808553775027971,-0.07521706767116998,0.02153177308238352,0.8559350060997741,0.09657459383461939,0.1466661237926583,0.12951336274588043,0.032763747310811886,0.8440697018871174,0.10031971717105803,0.05301172104894089,0.30019448731914433,0.46089783129511186,0.008032977411846345,0.8429327095646151,0.7332216116716639,0.047532422413051556,0.10445334185285304,0.3893176767866694,-0.036825763879381995,Start
0.5716864661640869,0.06395538932838918,-0.06270709848926612,0.015805388732122116,0.7273027476026221,-0.08511109860304403,0.18887415824002385,0.06779117087915754,-0.0027344922681764305,0.6876817088636301,0.905808313887584,-0.037799379979911944,0.13267043916447352,0.6242253369688053,-0.078395734378296,0.9175505894647343,0.8111211545316711,-0.050667736039747086,0.2916986366001014,0.37533093836078135,-0.013667485148151345,0.14264706917761882,0.438169668888546,0.04172582425572596,0.9955414594694656,0.6701717475993288,-0.0497041216397292,0.5844165244603737,0.251386312200798,-0.09005644708868643,0.793754357165216,0.8167663873474448,-0.0493211788640783,0.07316353193203673,0.6817920141048764,0.027619244997947545,0.8871458178548033,0.22011273999374337,-0.08713808377620265,0.9607033266059514,0.6576427554587202,-0.04563531274449842,0.81001505208962,0.5960090531857473,0.02072805702882638,0.6247660275968475,0.2598460613816249,-0.016415168915565007,0.5987905800390338,0.3767425046368138,-0.07697919960846492,0.024514059837158486,0.3479780028543805,0.001568844377001291,0.8602697896578987,0.8167640756928071,-0.06309298856864287,0.30131221474138914,0.1930372550242846,0.06154888113539772,0.976945282710435,0.8186750203480725,-0.065895506958182,Start
0.1590975057468751,0.24580520225512592,0.08303320660369948,0.9588262014438905,0.5115550038343688,-0.06854720091457531,0.6988502622871827,0.1436967189626588,0.08596663032051677,0.49151961327360005,0.8446417108396179,0.06105508407573576,0.5659588892209918,0.29021124238296203,-0.08108234015612426,0.3210597259531539,0.2904469592296176,-0.06444709007261404,0.8046743637610987,0.5078033657479248,0.037377058348214226,0.12308665471824765,0.70062814643546,0.01967598416805541,0.8398781541163037,0.2439965563980918,-0.014268618925238272,0.5596035939526746,0.6051879762520442,-0.004607298813620361,0.24984674805189666,0.4445361851785744,-0.05189745485551039,0.7466962486744482,0.5648831601067247,-0.015985667612805426,0.6851242926730949,0.7122281376420432,-0.016413414373144003,0.7326992041012519,0.6016147435565123,0.09610873717899512,0.6771951111509728,0.17423908171039415,0.09456833441208864,0.3913956460656104,0.5087091798222974,-0.011629557621780057,0.7611206447820481,0.774162902272711,0.008390787257940319,0.00022330913851009715,0.23279921338115872,-0.07352147226530431,0.7272421275964408,0.18250187222116387,0.09475070070203659,0.6510358778898208,0.8589898158245034,0.08094583497591681,0.38144094891663594,0.8713090672619066,0.06809019113869999,Start
0.9133032373719783,0.2765584627841149,0.06215834846839882,0.8303207780612903,0.013338102357141834,0.08817957782408578,0.37327989060343403,0.3403176005266485,0.060165489102300046,0.15265566413940013,0.12572494381031185,0.07525338658880706,0.02492496355310536,0.194128397819316,0.08665722643827792,0.4571222444964961,0.8921304701638971,-0.039414990866681834,0.47706575341489244,0.13645772482504015,-0.014306376966087525,0.06775153651996002,0.706696248714554,0.07140356116541968,0.16586807016907434,0.19784596420388023,0.09319721829877708,0.300177263065041,0.7125337752424533,0.006102166083675115,0.44827961947156536,0.5591581511147696,-0.08827309363998455,0.029533356096243635,0.8306618883042917,0.04278646198979236,0.9465297459804973,0.12080853944300829,0.006009400418504909,0.6367753570597139,0.4001777739615432,-0.009269946453692696,0.025574387164170265,0.17694740591333602,0.053686713275254844,0.40026874246351885,0.7618326324182266,-0.058517838572711645,0.5217989766262484,0.09528290908256165,0.09132909804350808,0.5715517430583995,0.8120959332043034,0.019417105865738526,0.6784317752991109,0.300259409012095,-0.07277818489288652,0.27357907230508194,0.6465576315764956,-0.0371840621681884,0.7926594919231601,0.770883623041534,-0.07678313827636657,Start
0.6556793558288249,0.806426011757763,-0.08732492347491153,0.809762141429765,0.6185697255564172,-0.08089263921784301,0.41895266774763207,0.6126370800238604,-0.0680080225961714,0.2185172095855623,0.39654917322983674,-0.038924260369248675,0.2727498059278509,0.8251100021422403,0.03763602796521817,0.3561912638230794,0.0009083265151846875,-0.02703781962245448,0.5639167776316334,0.8544695318244825,0.08716165466048298,0.9532448272713344,0.4432851555674636,0.07499121757246904,0.40917449233484904,0.37025596531832994,-0.08647816371637268,0.3505524465462645,0.21137851613697545,-0.04211957439292549,0.0075748178282273315,0.558640440121207,0.044077934421081405,0.7215344754603411,0.45857395169304116,0.06361223391774071,0.7276359684994954,0.6594861941345417,0.048275078289957446,0.4798279489142534,0.6919723875940028,0.05965719051527171,0.5525855134430557,0.7398761250892487,-0.09140627172675929,0.8615257272285668,0.35851813277398037,-0.06429511638091856,0.40216317746026853,0.4178266826922751,0.0767169696469314,0.9486507128775244,0.336319495586508,-0.0789518259006849,0.4748698721558898,0.613823084756054,-0.06455392316592173,0.0029239385055416234,0.4154004833066012,-0.011174381741377123,0.053159493921690504,0.8828262038359195,-0.07054201544316417,Start
0.7660091447295546,0.5058774031227554,0.04886324363852934,0.3931659750537344,0.3552142866046276,0.07025530946792541,0.08026655385073689,0.886728248177027,-0.048558836048898324,0.12587235174058276,0.26679410047711627,0.07068795683317541,0.06668389209187908,0.2548264525957866,0.01003887007575395,0.03087674977991295,0.3164736964393332,-0.09475349241204545,0.2157602319786679,0.4735481151713049,0.027461080569235408,0.24384958346658614,0.9747990108422142,0.04377974655649369,0.9818732762747636,0.1310338703746441,-0.03476942605714051,0.68264389793955,0.28288088190300087,-0.06297533247616038,0.9436140658242517,0.9574183085773056,-0.023226714953454852,0.0018290322399158176,0.6842840197199807,0.05577499923451554,0.7426195537099292,0.2869912402054452,0.05227181159621663,0.250661313083408,0.5364275250330136,0.054307231136479506,0.9225368368366418,0.5615286103285347,0.07895434613129768,0.23611661118813665,0.8319069061787706,-0.028887902203350427,0.620371780979959,0.36546920013249684,0.058694951292849906,0.4207899188650016,0.6958932276048154,0.030402483220904192,0.2593093819508775,0.373806242138473,-0.04759816989292198,0.6812190953652378,0.9276930546668534,-0.09250691145717108,0.4666910764608617,0.7271127030472126,-0.05433247391394074,Start
0.07447075271755466,0.1490142698906387,-0.0053531222380679006,0.4153971083206217,0.6070313197162382,0.07440211184885132,0.4762914349373658,0.3896883924107447,-0.0603177672385423,0.361880604337376,0.05061664980915259,0.08642598152569575,0.36688134156367325,0.6945761477366178,0.08015415386605579,0.8911301888911117,0.8209847181052102,0.05339287833293699,0.6517914051870092,0.1583827148019874,0.022681112609920756,0.8860312787808307,0.9538538807961732,-0.09550425456782555,0.8030338528203322,0.05628747495190023,-0.009034631618747846,0.6888318220407152,0.5895217987425478,-0.06970980958188606,0.7931188684196437,0.27576203675219113,-0.06833791358602999,0.07982384710450652,0.1578405441490618,0.021021337061495296,0.34741525255036176,0.6766728928929733,0.052689283229203826,0.30786973598694567,0.9346570385327405,-0.006854088303091088,0.8310828773853124,0.6670981561452349,0.09652242074934189,0.7485106534420162,0.25500795096531215,-0.07265303596586002,0.12302088197740957,0.31934076005907086,0.04002249682907505,0.543588877752548,0.010212534774152404,-0.09979038199463977,0.5509977150878131,0.8878718742457622,-0.017338376041239223,0.5970519971263326,0.43137605958296366,0.09946974529012007,0.6185199942255722,0.9304566566767178,-0.09357495511639183,Start
0.6818101050680715,0.5338301428687777,0.05277928524707948,0.9643893798349497,0.9700515160240201,0.0748098469260044,0.13944858086967538,0.7361560683965271,-0.07499831388510102,0.18977243724553916,0.4496362257826635,-0.07698923806572684,0.1568071777697263,0.19482829646683553,0.08182822280658525,0.21928653008902854,0.39075370549535315,-0.07472570265362827,0.36008667728958366,0.45197453402418186,-0.0523552608789041,0.0632321998534533,0.2411207135067569,-0.045797543036547865,0.1888086096081507,0.4063213949740334,0.047941082037167015,0.1195167816785283,0.5234565585016648,0.07335455802387189,0.4032828834603346,0.2322343306884047,-0.061609064577266004,0.2804343423594785,0.6119359154602735,-0.09977281092541262,0.450796775513849,0.7051875244640351,0.019516599066379106,0.4234678853969138,0.4765218611390116,0.03962943327224855,0.9150795428523667,0.1821076554112947,-0.06807211821686449,0.39107004783626653,0.7704642378283655,-0.045831858231564375,0.2465211851974194,0.4912706775700115,0.06133918330312507,0.5162497111550846,0.4106962357402506,-0.007656428028295401,0.5093455301899319,0.41926373052290533,-0.08696043811244861,0.8250554702461658,0.2314672536476865,-0.010141756022118004,0.8343014499149037,0.514998072703212,-0.0704359335587226,Start
0.2615788341295787,0.3060690560902327,-0.00132655347043735,0.9784956405121308,0.6154342191328318,0.006817144849536799,0.6235406522548621,0.7024364469485922,0.03133807363693453,0.5729861446588013,0.7993827364242626,0.06891344757957915,0.339989609835077,0.12486308629843434,0.05982221607181251,0.5484237090546781,0.8972917889988062,0.08413546095771199,0.9585900767364715,0.8648589021044263,-0.02614339724715646,0.3989442151971827,0.2624662427124288,-0.01433416166588486,0.40138179257574647,0.08289607630904394,0.08712328796847033,0.011273329061065707,0.0495015531178018,-0.07150333323151298,0.1956178023146149,0.11558447989865928,-0.010581933501640273,0.4408133822472543,0.7026160953582251,0.035895262067951406,0.16793038236015212,0.43300935152605546,-0.05586117826129349,0.11819885045748435,0.5135856943867801,-0.09833998047188267,0.027392988038309585,0.17364458519521653,-0.08378786521833581,0.37539840918155243,0.30907996602262655,-0.015568588989563772,0.17864822076069886,0.7604835608542301,0.008299575909941168,0.004431140305390158,0.5451409370598475,0.06496558983252956,0.7541818527716777,0.8091560358920237,0.027058860740443946,0.34380063058561017,0.7406623996243235,0.0931796502489527,0.08971799137981329,0.05367430255562833,0.05022500288220058,Start
